Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1675971001,1,,Aggregated,1.000000,0.000000,38,39,39,39,39,39,39,39,39,39,39,24,0,38,43.435035333004635,35.40520800015656,139.08502599952044,119.70833333333333
1675971002,1,GET,perf_check,1.000000,0.000000,38,38,39,39,39,39,39,39,39,39,39,24,0,38,43.435035333004635,35.40520800015656,139.08502599952044,119.70833333333333
1675971002,1,,Aggregated,1.000000,0.000000,38,38,39,39,39,39,39,39,39,39,39,24,0,38,43.435035333004635,35.40520800015656,139.08502599952044,119.70833333333333
1675971003,1,GET,perf_check,1.000000,0.000000,38,38,39,39,39,39,39,39,39,39,39,25,0,38,43.15239711970207,35.40520800015656,139.08502599952044,119.72
1675971003,1,,Aggregated,1.000000,0.000000,38,38,39,39,39,39,39,39,39,39,39,25,0,38,43.15239711970207,35.40520800015656,139.08502599952044,119.72
1675971004,1,GET,perf_check,1.000000,0.000000,37,38,38,39,39,39,39,39,39,39,39,26,0,37,42.87388319202224,35.40520800015656,139.08502599952044,119.73076923076923
1675971004,1,,Aggregated,1.000000,0.000000,37,38,38,39,39,39,39,39,39,39,39,26,0,37,42.87388319202224,35.40520800015656,139.08502599952044,119.73076923076923
1675971005,1,GET,perf_check,0.900000,0.000000,37,37,38,39,39,39,39,39,39,39,39,27,0,37,42.65710848118976,35.40520800015656,139.08502599952044,119.74074074074075
1675971005,1,,Aggregated,0.900000,0.000000,37,37,38,39,39,39,39,39,39,39,39,27,0,37,42.65710848118976,35.40520800015656,139.08502599952044,119.74074074074075
1675971006,1,GET,perf_check,0.900000,0.000000,37,38,39,39,39,39,39,39,39,39,39,28,0,37,42.51796260684517,35.40520800015656,139.08502599952044,119.75
1675971006,1,,Aggregated,0.900000,0.000000,37,38,39,39,39,39,39,39,39,39,39,28,0,37,42.51796260684517,35.40520800015656,139.08502599952044,119.75
1675971008,1,GET,perf_check,0.900000,0.000000,37,38,39,39,39,39,39,39,39,39,39,29,0,37,42.268814482417056,35.29266699842992,139.08502599952044,119.75862068965517
1675971008,1,,Aggregated,0.900000,0.000000,37,38,39,39,39,39,39,39,39,39,39,29,0,37,42.268814482417056,35.29266699842992,139.08502599952044,119.75862068965517
1675971009,1,GET,perf_check,0.900000,0.000000,37,37,39,39,39,39,39,39,39,39,39,30,0,37,42.07032919972941,35.29266699842992,139.08502599952044,119.76666666666667
1675971009,1,,Aggregated,0.900000,0.000000,37,37,39,39,39,39,39,39,39,39,39,30,0,37,42.07032919972941,35.29266699842992,139.08502599952044,119.76666666666667
1675971010,1,GET,perf_check,0.900000,0.000000,37,37,37,37,39,39,39,39,39,39,39,31,0,37,41.90435941915982,35.29266699842992,139.08502599952044,119.7741935483871
1675971010,1,,Aggregated,0.900000,0.000000,37,37,37,37,39,39,39,39,39,39,39,31,0,37,41.90435941915982,35.29266699842992,139.08502599952044,119.7741935483871
1675971011,1,GET,perf_check,0.900000,0.000000,36,37,37,37,39,39,39,39,39,39,39,32,0,37,41.67639771856102,34.60958499999833,139.08502599952044,119.78125
